1,2.246,-8.632,-2.649,71161775
2,2.638,0.401,0.628,71161775
0,-145.315,-12.223,280.679,71000765
1,1.989,-8.924,-1.966,71184769
2,0.803,-0.093,0.075,71207775
0,-138.503,-13.540,278.508,71023767
1,2.500,-9.806,-1.643,71253767
2,-0.736,-0.477,-0.117,71253767
0,-114.637,-12.457,273.599,71253767
1,1.632,-8.853,-2.090,71299767
2,-3.226,-1.420,-0.659,71299767
0,-112.408,-12.612,272.521,71230771
1,2.141,-8.034,-3.886,71345766
2,-3.409,-0.941,-0.730,71345766
0,-114.637,-12.457,273.599,71253767
1,1.845,-6.767,-5.157,71391765
2,-5.223,-1.885,-0.701,71391765
0,-114.637,-12.457,273.599,71253767
1,1.250,-4.111,-7.104,71437775
2,-5.094,-1.293,-0.555,71437775
0,-119.404,-12.090,275.949,71276770
1,1.360,-2.143,-8.783,71483766
2,-4.921,-1.326,-0.190,71483766
0,-170.999,-4.851,288.480,71483766
1,0.597,0.810,-10.712,71529767
2,-2.849,-0.363,0.061,71529767
0,-170.999,-4.851,288.480,71483766
1,1.257,1.227,-11.485,71575777
2,-0.432,0.112,0.268,71575777
0,-170.999,-4.851,288.480,71483766
1,0.979,0.927,-11.242,71621767
2,0.628,0.070,0.303,71621767
0,-170.999,-4.851,288.480,71483766
1,0.560,0.791,-11.528,71667762
2,4.087,1.365,0.248,71690767
0,-170.999,-4.851,288.480,71483766
1,1.779,-1.950,-9.656,71713766
2,4.281,1.116,0.349,71713766
0,-155.136,-10.680,283.943,71713766
1,1.578,-3.502,-8.468,71759767
2,4.340,1.312,0.671,71759767
0,-150.769,-11.149,282.885,71736780
1,2.042,-5.440,-6.752,71805766
2,5.233,1.728,0.963,71805766
0,-155.136,-10.680,283.943,71713766
1,2.216,-7.009,-4.612,71851780
2,3.398,0.741,0.889,71874766
0,-150.769,-11.149,282.885,71736780
1,2.035,-8.126,-3.152,71897765
2,2.303,0.496,0.647,71920773
0,-150.769,-11.149,282.885,71736780
1,1.881,-8.846,-2.261,71943777
2,0.740,-0.156,0.105,71966767
0,-144.963,-12.133,280.944,71759767
1,2.047,-9.625,-1.634,71989773
2,-1.385,-1.001,-0.125,72012766
0,-113.246,-11.356,272.369,71989773
1,1.849,-9.833,-1.715,72035767
2,-4.161,-2.054,-0.700,72058766
0,-116.735,-10.821,274.219,72012766
1,0.952,-7.767,-3.666,72081780
2,-4.244,-1.389,-0.702,72104769
0,-113.246,-11.356,272.369,71989773
1,1.768,-7.016,-5.501,72127767
2,-5.168,-2.024,-0.527,72150766
0,-116.735,-10.821,274.219,72012766
1,0.598,-4.192,-7.070,72173762
2,-3.855,-0.906,-0.027,72196772
0,-122.710,-10.040,277.329,72035767
1,0.819,-2.829,-8.397,72219766
2,-3.673,-0.807,0.211,72242767
0,-173.191,-1.517,286.891,72265766
1,0.347,-0.783,-9.438,72265766
2,-2.501,-0.022,0.279,72288767
0,-169.487,-1.811,287.135,72242767
1,0.506,0.650,-10.743,72311765
2,-1.172,0.138,0.151,72334768
0,-169.487,-1.811,287.135,72242767
1,0.481,1.277,-11.223,72357767
2,0.689,0.730,0.206,72380765
0,-169.487,-1.811,287.135,72242767
1,0.556,1.217,-11.893,72403770
2,3.598,1.785,0.371,72426766
0,-169.487,-1.811,287.135,72242767
1,1.633,-1.056,-10.889,72449762
2,4.654,1.651,0.585,72472765
0,-152.762,-12.334,281.026,72472765
1,1.704,-3.088,-9.221,72495762
2,5.942,2.271,1.046,72518767
0,-158.739,-11.046,282.502,72449762
1,2.575,-5.562,-6.517,72541769
2,5.220,1.604,1.410,72564767
0,-145.163,-13.827,278.664,72495762
1,2.525,-7.012,-4.877,72587764
2,4.708,1.059,1.474,72610766
0,-152.762,-12.334,281.026,72472765
1,2.004,-7.967,-2.698,72633762
2,3.362,0.222,1.041,72656768
0,-152.762,-12.334,281.026,72472765
1,1.612,-9.010,-0.522,72679767
2,1.332,-0.278,0.338,72702772
0,-102.880,-10.037,267.170,72702772
1,1.489,-9.329,-0.228,72725767
2,0.628,-0.078,0.099,72748767
0,-102.880,-10.037,267.170,72702772
1,1.954,-9.993,-0.120,72771784
2,-1.175,-0.916,-0.109,72794766
0,-102.880,-10.037,267.170,72702772
1,1.565,-9.849,-0.502,72817766
2,-2.460,-1.159,-0.530,72840771
0,-103.436,-10.155,266.819,72679767
1,1.637,-9.387,-1.777,72863765
2,-2.916,-1.148,-0.559,72886766
0,-102.880,-10.037,267.170,72702772
1,1.657,-9.192,-2.703,72909766
2,-4.288,-1.643,-0.758,72932773
0,-131.384,-9.187,280.478,72932773
1,1.103,-7.391,-4.304,72955767
2,-3.918,-0.926,-0.683,72978771
0,-136.085,-9.016,281.694,72955767
1,1.580,-6.314,-5.997,73001766
2,-4.825,-1.536,-0.757,73024766
0,-136.085,-9.016,281.694,72955767
1,1.028,-3.956,-7.394,73047774
2,-4.130,-0.856,-0.374,73070763
0,-145.569,-8.699,284.153,73001766
1,1.152,-1.704,-9.002,73116767
2,-3.727,-0.884,0.229,73116767
0,-140.294,-9.166,282.650,72978771
1,0.700,0.349,-10.117,73162766
2,-2.111,0.080,0.409,73162766
0,-140.294,-9.166,282.650,72978771
1,0.929,0.762,-10.708,73208775
